System Name,NI ,CR,CO,MO,FE,AL,TI,HF,NB,TA,W,V,ZR,CU,MN,C,Stress (Mpa),Temperature,Lattice Misfit,Amount of Gamma Prime,ln(Effective Diffusivity of Gamma Phase),ln(Time to rupture(H)),LMP_K
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,283.9018824,1144.261111,0.002810397,0.183226319,-3.80E+01,2.431731453,24.09752242
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,267.6789176,1144.261111,0.002810397,0.183226319,-3.80E+01,2.751762431,24.25658611
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,243.3444706,1144.261111,0.002810397,0.183226319,-3.80E+01,3.124711918,24.44195166
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,235.2329882,1144.261111,0.002810397,0.183226319,-3.80E+01,3.55246986,24.65455844
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,243.3444706,1144.261111,0.002810397,0.183226319,-3.80E+01,3.33890588,24.54841161
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,227.1215059,1144.261111,0.002810397,0.183226319,-3.80E+01,3.76603384,24.76070527
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,219.0100235,1144.261111,0.002810397,0.183226319,-3.80E+01,3.97959782,24.86685211
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,202.7870588,1144.261111,0.002810397,0.183226319,-3.80E+01,4.192531818,24.97268582
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,194.6755765,1144.261111,0.002810397,0.183226319,-3.80E+01,4.406095798,25.07883265
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,194.6755765,1144.261111,0.002810397,0.183226319,-3.80E+01,4.566741269,25.15867761
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,186.5640941,1144.261111,0.002810397,0.183226319,-3.80E+01,4.780305249,25.26482444
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,178.4526118,1144.261111,0.002810397,0.183226319,-3.80E+01,4.993869229,25.37097127
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,170.3411294,1144.261111,0.002810397,0.183226319,-3.80E+01,5.207433209,25.4771181
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,162.2296471,1144.261111,0.002810397,0.183226319,-3.80E+01,5.420997189,25.58326493
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,162.2296471,1144.261111,0.002810397,0.183226319,-3.80E+01,5.635191151,25.68972488
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,154.1181647,1144.261111,0.002810397,0.183226319,-3.80E+01,5.848755131,25.79587171
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,146.0066824,1144.261111,0.002810397,0.183226319,-3.80E+01,6.062319111,25.90201854
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,154.1181647,1144.261111,0.002810397,0.183226319,-3.80E+01,6.277143055,26.00879161
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,137.8952,1144.261111,0.002810397,0.183226319,-3.80E+01,6.490077053,26.11462532
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,129.7837176,1144.261111,0.002810397,0.183226319,-3.80E+01,6.703641033,26.22077215
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,186.5640941,1199.816667,0.002108054,0.130234616,-3.66E+01,2.477720156,25.29127223
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,178.4526118,1199.816667,0.002108054,0.130234616,-3.66E+01,2.744832627,25.4304788
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,170.3411294,1199.816667,0.002108054,0.130234616,-3.66E+01,3.119042078,25.62549932
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,162.2296471,1199.816667,0.002108054,0.130234616,-3.66E+01,3.386154549,25.76470588
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,154.1181647,1199.816667,0.002108054,0.130234616,-3.66E+01,3.653267019,25.90391245
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,146.0066824,1199.816667,0.002108054,0.130234616,-3.66E+01,3.920379489,26.04311902
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,137.8952,1199.816667,0.002108054,0.130234616,-3.66E+01,4.133943469,26.1544186
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,129.7837176,1199.816667,0.002108054,0.130234616,-3.66E+01,4.347507449,26.26571819
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,129.7837176,1199.816667,0.002108054,0.130234616,-3.66E+01,4.561701411,26.3773461
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,121.6722353,1199.816667,0.002108054,0.130234616,-3.66E+01,4.882362372,26.54445964
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,113.5607529,1199.816667,0.002108054,0.130234616,-3.66E+01,5.256571824,26.73948016
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,113.5607529,1199.816667,0.002108054,0.130234616,-3.66E+01,5.577862767,26.90692202
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,105.4492706,1199.816667,0.002108054,0.130234616,-3.66E+01,5.844975237,27.04612859
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,97.33778824,1199.816667,0.002108054,0.130234616,-3.66E+01,6.165636198,27.21324213
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,89.22630588,1199.816667,0.002108054,0.130234616,-3.66E+01,6.53984565,27.40826265
GMR-235,0.641,0.155,0.0015,0.0525,0.1,0.03,0.02,,,,,,,,,,89.22630588,1199.816667,0.002108054,0.130234616,-3.66E+01,6.754039612,27.51989056
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,611.3017605,1087.049601,0.002377073,0.258072031,-3.79E+01,2.302585093,22.83189161
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,361.7612707,1200.060952,0.00201611,0.318640934,-3.50E+01,2.302585093,25.20513
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,244.2081414,1256.475832,0.001512913,0.353221828,-3.36E+01,2.302585093,26.38984247
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,164.5448687,1312.41403,0.001702779,0.465264572,-3.26E+01,2.302585093,27.56454462
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,670.3935709,1005.347902,0.001634449,0.213839589,-4.00E+01,4.605170186,22.12168717
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,510.3023869,1089.765929,0.002403743,0.259963742,-3.78E+01,4.605170186,23.97888377
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,275.1156399,1199.705333,0.002019328,0.31845447,-3.50E+01,4.605170186,26.39755066
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,175.6052995,1255.893221,0.001517969,0.352804781,-3.37E+01,4.605170186,27.6336842
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,110.3360138,1310.204649,0.001668989,0.456511756,-3.26E+01,4.605170186,28.8285356
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,576.5308246,1005.083079,0.001632133,0.213728688,-4.00E+01,6.907755279,23.12112748
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,383.9223764,1088.464513,0.00239094,0.259053309,-3.78E+01,6.907755279,25.03890045
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,175.840057,1199.508607,0.002021108,0.318351463,-3.50E+01,6.907755279,27.59291463
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,110.6512595,1256.710389,0.001510879,0.353390146,-3.36E+01,6.907755279,28.90855562
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,59.81620491,1310.840224,0.001678695,0.458994568,-3.26E+01,6.907755279,30.15354182
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,468.2338472,1004.999849,0.001631405,0.213693869,-4.00E+01,9.210340372,24.12439637
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,221.5372765,1090.507433,0.002411059,0.260485877,-3.78E+01,9.210340372,26.1765784
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,90.9987051,1199.130289,0.002024531,0.318153659,-3.50E+01,9.210340372,28.78352692
IN 100,0.6059,0.1,0.15,0.03,,0.055,0.047,,,,,0.01,0.0006,,,0.0015,47.42101018,1254.614504,0.001529081,0.351894587,-3.37E+01,9.210340372,30.1151481
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,144.9255854,800,-0.002183223,0.114499809,-4.59E+01,19.48895468,22.77115638
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,118.5102338,800,-0.002183223,0.114499809,-4.59E+01,21.72366644,23.54757477
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,100.8313758,800,-0.002183223,0.114499809,-4.59E+01,23.8696046,24.29315005
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,100.7736289,800,-0.002183223,0.114499809,-4.59E+01,24.22777338,24.41759063
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,106.9600427,800,-0.002183223,0.114499809,-4.59E+01,24.04984189,24.3557709
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,89.47917196,800,-0.002183223,0.114499809,-4.59E+01,24.40455196,24.4790098
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,91.16072925,800,-0.002183223,0.114499809,-4.59E+01,25.12127377,24.72802446
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,82.51206918,800,-0.002183223,0.114499809,-4.59E+01,25.65660543,24.91401773
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,85.81435228,800,-0.002183223,0.114499809,-4.59E+01,25.83645839,24.97650505
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,79.22332035,800,-0.002183223,0.114499809,-4.59E+01,26.37217436,25.16263184
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,84.05065722,800,-0.002183223,0.114499809,-4.59E+01,26.46286944,25.19414254
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,79.18928908,800,-0.002183223,0.114499809,-4.59E+01,26.64080093,25.25596227
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,82.3467941,800,-0.002183223,0.114499809,-4.59E+01,26.9101961,25.34955974
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,84.00252079,800,-0.002183223,0.114499809,-4.59E+01,26.8210382,25.31858311
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,82.3467941,800,-0.002183223,0.114499809,-4.59E+01,26.9101961,25.34955974
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,82.26428075,800,-0.002183223,0.114499809,-4.59E+01,27.53699143,25.56733074
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,76.02209043,800,-0.002183223,0.114499809,-4.59E+01,27.44591204,25.53568652
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,71.67639127,800,-0.002183223,0.114499809,-4.59E+01,27.17613257,25.44195553
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,68.87869116,800,-0.002183223,0.114499809,-4.59E+01,27.35444835,25.50390878
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,70.2434949,800,-0.002183223,0.114499809,-4.59E+01,27.44437483,25.53515244
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,70.17310933,800,-0.002183223,0.114499809,-4.59E+01,28.07117016,25.75292344
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,70.13292067,800,-0.002183223,0.114499809,-4.59E+01,28.42933894,25.87736402
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,75.93503854,800,-0.002183223,0.114499809,-4.59E+01,28.16224957,25.78456767
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,66.07653423,800,-0.002183223,0.114499809,-4.59E+01,28.60727042,25.93918375
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,117.0930617,800,-0.002183223,0.114499809,-4.59E+01,22.75195155,23.90483761
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,81.60714347,800,-0.002183223,0.114499809,-4.59E+01,26.36612101,25.16052869
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,70.93092519,800,-0.002183223,0.114499809,-4.59E+01,27.63568048,25.60161883
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,81.38538093,800,-0.002183223,0.114499809,-4.59E+01,28.225929,25.80669217
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,59.19412906,800,-0.002183223,0.114499809,-4.59E+01,29.68747679,26.31448588
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,58.03569786,800,-0.002183223,0.114499809,-4.59E+01,29.68705668,26.31433992
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,66.5799996,800,-0.002183223,0.114499809,-4.59E+01,30.37518982,26.55342186
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,53.58589901,800,-0.002183223,0.114499809,-4.59E+01,30.17479941,26.4837991
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,50.46488123,800,-0.002183223,0.114499809,-4.59E+01,30.66296224,26.65340424
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,48.48817196,800,-0.002183223,0.114499809,-4.59E+01,30.95577591,26.75513813
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,57.89457001,800,-0.002183223,0.114499809,-4.59E+01,31.35109541,26.89248619
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,44.78965504,800,-0.002183223,0.114499809,-4.59E+01,31.14986475,26.8225715
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,48.41877795,800,-0.002183223,0.114499809,-4.59E+01,31.93462222,27.09522417
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,49.41354853,800,-0.002183223,0.114499809,-4.59E+01,31.54350382,26.95933572
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,39.01937831,800,-0.002183223,0.114499809,-4.59E+01,30.85327012,26.71952397
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,40.55776376,800,-0.002183223,0.114499809,-4.59E+01,31.44141814,26.92386752
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,38.21743454,800,-0.002183223,0.114499809,-4.59E+01,31.53804244,26.95743824
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,42.17491861,800,-0.002183223,0.114499809,-4.59E+01,31.73591224,27.02618525
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,38.96911626,800,-0.002183223,0.114499809,-4.59E+01,31.73423181,27.02560141
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,38.94679836,800,-0.002183223,0.114499809,-4.59E+01,32.12577034,27.16163583
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,38.16820551,800,-0.002183223,0.114499809,-4.59E+01,32.41900412,27.26351568
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,35.96576241,800,-0.002183223,0.114499809,-4.59E+01,32.51562842,27.2970864
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,35.98637207,800,-0.002183223,0.114499809,-4.59E+01,32.12408992,27.16105199
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,40.49391951,800,-0.002183223,0.114499809,-4.59E+01,32.51814906,27.29796216
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,36.662654,800,-0.002183223,0.114499809,-4.59E+01,32.90758706,27.43326678
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,40.46493263,850,-0.001120483,0.090685997,-4.37E+01,28.35702668,27.46800518
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,39.65599046,850,-0.001120483,0.090685997,-4.37E+01,28.63301144,27.56988504
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,37.37840179,850,-0.001120483,0.090685997,-4.37E+01,28.53969853,27.53543855
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,44.66794183,850,-0.001120483,0.090685997,-4.37E+01,28.35900366,27.46873498
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,44.65514917,850,-0.001120483,0.090685997,-4.37E+01,28.54325708,27.53675219
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,33.19863166,850,-0.001120483,0.090685997,-4.37E+01,28.53732617,27.53456279
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,31.3053603,850,-0.001120483,0.090685997,-4.37E+01,28.16763315,27.3980905
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,33.82736868,850,-0.001120483,0.090685997,-4.37E+01,29.18260855,27.77276898
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,35.8988625,850,-0.001120483,0.090685997,-4.37E+01,29.09166803,27.73919826
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,41.19586841,850,-0.001120483,0.090685997,-4.37E+01,29.55506935,27.910263
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,32.49769615,850,-0.001120483,0.090685997,-4.37E+01,29.55032461,27.90851148
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,30.60492419,850,-0.001120483,0.090685997,-4.37E+01,30.00977199,28.07811662
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,25.63607216,850,-0.001120483,0.090685997,-4.37E+01,29.54557988,27.90675996
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,25.58472205,850,-0.001120483,0.090685997,-4.37E+01,30.83535385,28.38288042
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,60.91417688,850,-0.001120483,0.090685997,-4.37E+01,25.10933321,26.26911813
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,40.83168867,850,-0.001120483,0.090685997,-4.37E+01,28.40003922,27.48388327
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,27.49188149,850,-0.001120483,0.090685997,-4.37E+01,28.59141422,27.55452941
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,28.57168939,850,-0.001120483,0.090685997,-4.37E+01,29.29212136,27.81319567
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,34.82527527,850,-0.001120483,0.090685997,-4.37E+01,29.09645543,27.74096553
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,34.81031568,850,-0.001120483,0.090685997,-4.37E+01,29.3963907,27.85168673
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,35.48481872,850,-0.001120483,0.090685997,-4.37E+01,29.79673345,27.99947338
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,38.41498647,850,-0.001120483,0.090685997,-4.37E+01,29.59849299,27.92629285
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,35.46957582,850,-0.001120483,0.090685997,-4.37E+01,30.09666873,28.11019458
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,30.82928432,850,-0.001120483,0.090685997,-4.37E+01,31.39338453,28.58887762
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,27.37009486,850,-0.001120483,0.090685997,-4.37E+01,31.69074525,28.69864842
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,23.82009775,850,-0.001120483,0.090685997,-4.37E+01,32.08765528,28.84516788
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,22.44237784,850,-0.001120483,0.090685997,-4.37E+01,32.28632486,28.91850682
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,24.76632642,850,-0.001120483,0.090685997,-4.37E+01,32.48842715,28.99311294
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,27.88445347,850,-0.001120483,0.090685997,-4.37E+01,32.49100171,28.99406334
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,30.17837376,850,-0.001120483,0.090685997,-4.37E+01,32.49271808,28.99469694
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,19.14929028,850,-0.001120483,0.090685997,-4.37E+01,32.6828058,29.06486788
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,20.7008791,850,-0.001120483,0.090685997,-4.37E+01,33.48434954,29.360758
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,20.28704389,850,-0.001120483,0.090685997,-4.37E+01,33.7838557,29.47132079
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,20.6771748,850,-0.001120483,0.090685997,-4.37E+01,34.28417688,29.65601451
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,17.67345249,850,-0.001120483,0.090685997,-4.37E+01,33.48091679,29.3594908
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,14.48737049,850,-0.001120483,0.090685997,-4.37E+01,34.27645322,29.65316332
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,16.29968146,850,-0.001120483,0.090685997,-4.37E+01,34.77891987,29.83864904
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,16.29034651,850,-0.001120483,0.090685997,-4.37E+01,35.17883356,29.9862773
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,12.84893213,850,-0.001120483,0.090685997,-4.37E+01,35.27366287,30.02128357
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,12.84157345,850,-0.001120483,0.090685997,-4.37E+01,35.67357655,30.16891183
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,11.63491778,850,-0.001120483,0.090685997,-4.37E+01,35.57145268,30.13121277
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,10.74590573,850,-0.001120483,0.090685997,-4.37E+01,35.86967158,30.24130037
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,9.166476759,850,-0.001120483,0.090685997,-4.37E+01,36.46610936,30.46147556
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,167.670182,850,-0.001120483,0.090685997,-4.37E+01,16.01245649,22.91100327
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,149.1201934,850,-0.001120483,0.090685997,-4.37E+01,17.04544915,23.29233283
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,122.5820731,850,-0.001120483,0.090685997,-4.37E+01,18.33483474,23.76830992
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,115.6284809,850,-0.001120483,0.090685997,-4.37E+01,19.0242386,24.02280357
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,106.9226699,850,-0.001120483,0.090685997,-4.37E+01,19.62644663,24.24510885
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,100.8913592,850,-0.001120483,0.090685997,-4.37E+01,20.57521178,24.5953458
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,100.948028,850,-0.001120483,0.090685997,-4.37E+01,21.00748063,24.75491798
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,91.43837889,900,-0.000191551,0.06674739,-4.18E+01,17.1968154,24.72163383
Inconel 617,0.534,0.22,0.125,0.09,0.015,0.012,0.003,,,,,,,,,0.001,81.34960719,900,-0.000191551,0.06674739,-4.18E+01,18.4173719,25.19870669
